"Director","Producer","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Michael Tuchner","Alan Ladd Jr., Jay Kanter","Anglo-EMI","R","Crime, Drama","English","May 26, 1971, Limited","Feb 25, 2017","1h 38m","A razor-wielding London thug (Richard Burton) robs a payroll with his gang; his pimp boyfriend (Ian McShane) has the alibi.",67,49,"Villain"
