"Director","Producer","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"David Mackay","Mike Elliott","Trimark","R","Action","English","Sep 1, 2016","1h 41m","After finishing a therapy program intended to conquer a fear of flying, the patients mark their accomplishment with a plane trip to Los Angeles. Unfortunately, their progress is immediately undone when terrorists take over their flight and kill the pilot, forcing one of the aviation-wary passengers to land the airplane. Mild-mannered Martin (Craig Sheffer) reluctantly takes on the challenge as the remaining hostages, including the beautiful Jessica (Jennifer Beals), struggle to survive.",14,22,"Turbulence II: Fear of Flying"
