"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Luv Ranjan","Abhishek Pathak","Rahul Mody, Tarun Jain, Luv Ranjan","Reliance Entertainment","Panorama Studios","Romance, Comedy","Hindi","Oct 16, 2015, Limited","Jun 15, 2016","$222.9K","2h 16m","Dolby Digital","Scope (2.35:1)","Relationship woes trouble three unsuspecting men who give up their bachelor lifestyles for true love.",25,57,"Pyaar Ka Punchnama 2"
