"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Synopsis","Critics","Audiences","Title"
"Richard Shepard","Jeremy Thomas","Richard Shepard","Fox Searchlight","Jeremy Thomas Production","R (Nudity|Drug Use|Pervasive Language|Sexual Content|Some Violence)","Crime, Drama, Comedy","English","Apr 2, 2014, Limited","Nov 19, 2015","$518.1K","1h 33m","After serving 12 years in prison, a skilled safecracker (Jude Law) seeks payback and a chance to reconcile with his daughter (Emilia Clarke).",58,38,"Dom Hemingway"
