"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"John Rich","Hal B. Wallis","Allan Weiss, Anthony Lawrence","Paramount","PG","Musical, Comedy","English","Nov 11, 2014","1h 35m","A singing Navy frogman (Elvis Presley) spots sunken treasure and returns later with help to retrieve it.",43,36,"Easy Come, Easy Go"
