"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Bill Norton","Howard G. Kazanjian","Bill Norton","Universal Pictures","Universal Pictures","PG","Comedy, Drama","English","Aug 3, 1979, Original","May 7, 2015","1h 51m","Surround","This sequel to the nostalgic film by George Lucas revisits characters from the earlier movie, most notably nice guy Steve Bolander (Ron Howard), who has gone on to marry his sweetheart, Laurie (Cindy Williams). Also featured is car enthusiast John Milner (Paul Le Mat), who has moved into a career on the drag-racing circuit. As the characters deal with personal matters, major social issues such as the Vietnam War and the peace movement also factor into their lives.",20,33,"More American Graffiti"
