"Director","Producer","Screenwriter","Distributor","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Synopsis","Critics","Audiences","Title"
"Cherien Dabis","Cherien Dabis, Beau J. Genot, Alix Madigan, Joy Goodwin","Cherien Dabis","Cohen Media Group","R (Some Language)","Comedy, Drama","English","Aug 22, 2014, Limited","Jan 11, 2017","$22.0K","1h 37m","May seems to have it all until she travels to Jordan to plan her wedding. There, she runs into family chaos: Her mother threatens to boycott the wedding; her younger sisters treat her like a mother; and her estranged father suddenly returns.",58,46,"May in the Summer"
