"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Elia Kazan","Charles K. Feldman","Oscar Saul, Tennessee Williams, Tennessee Williams","Warner Bros. Pictures","Warner Brothers","PG","Drama","English","Jan 1, 1951, Wide","Oct 2, 2013","2h 2m","Flat (1.37:1)","Based on the play by Tennessee Williams, this renowned drama follows troubled former schoolteacher Blanche DuBois (Vivien Leigh) as she leaves small-town Mississippi and moves in with her sister, Stella Kowalski (Kim Hunter), and her husband, Stanley (Marlon Brando), in New Orleans. Blanche's flirtatious Southern-belle presence causes problems for Stella and Stanley, who already have a volatile relationship, leading to even greater conflict in the Kowalski household.",97,90,"A Streetcar Named Desire"
