"Director","Producer","Screenwriter","Production Co","Genre","Original Language","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Synopsis","Critics","Audiences","Title"
"Ulrich Seidl","Ulrich Seidl, Philippe Bober, Christine Ruppert","Ulrich Seidl, Veronika Franz","Ulrich Seidl Film Produktion GmbH","Drama","German","Apr 15, 2014","$5.9K","1h 31m","A chubby, virginal teen (Melanie Lenz) at a weight-loss camp develops a crush on her doctor (Joseph Lorenz) and becomes determined to seduce him.",88,64,"Paradise: Hope"
