"Director","Producer","Screenwriter","Production Co","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Ivan Herrera","Ivan Herrera, Franmiris Lombert, Clarisse Albrecht, Nicolas La Madrid","Clarisse Albrecht, Ivan Herrera","Aurora Dominicana","Drama","French (France)","Nov 17, 2022","1h 17m","A French woman of African descent manages to escape after being arrested in the Dominican Republic. She finds shelter in the most dangerous district of Santo Domingo, where she is taken in by a group of children. By becoming their protégée and maternal figure, she will see her destiny change inexorably.",90,40,"Bantú Mama"
