"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Alfred E. Green","Raymond Griffith, William LeBaron","Darryl F Zanuck, Gene Markey, Kathryn Scola","The Vitaphone Corporation, Warner Bros. Pictures","Warner Brothers","Drama","English","Jul 1, 1933, Original","Dec 5, 2008","1h 11m","Mono","Flat (1.37:1), 35mm","This film follows the sexual escapades of Lily Powers (Barbara Stanwyck), the beautiful daughter of a speakeasy owner. Lily's dreary life in Pennsylvania takes a sudden turn when her father is killed in an accident. Unmoved by her father's death, Lily, along with friend Chico (Theresa Harris), jumps on a freight train and seduces a worker to avoid being arrested. Now in New York City, Lily uses her beauty and sexual prowess to seduce a string of successful men as she works her way to the top.",100,81,"Baby Face"
