"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Richard Fleischer","Raffaella De Laurentiis, Edward R. Pressman","Robert E. Howard, Roy Thomas, Gerry Conway, Stanley Mann","MCA/Universal Home Video, Universal Pictures","De Laurentiis","PG","Adventure, Action, Fantasy","English","Jun 29, 1984, Wide","Sep 11, 2015","1h 41m","Stereo","In his second cinematic adventure, the mighty warrior Conan (Arnold Schwarzenegger) is tricked into working for the scheming Queen Taramis (Sarah Douglas). Along with finding a mystical horn, Conan and his allies, which include the fierce fighter, Zula (Grace Jones), and the wisecracking sorcerer, Akiro (Mako), must protect the beautiful young Princess Jehnna (Olivia d'Abo). With deception and danger at every turn, Conan has to use all of his power to defeat the evil foes that stand in his way.",26,38,"Conan the Destroyer"
