"Director","Producer","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Richard Boleslawski","Bernard H. Hyman","Metro-Goldwyn-Mayer","History, Drama","English","Dec 23, 1932, Limited","Jun 22, 2009","2h 3m","Desperate to cure her hemophiliac son, Czarina Alexandra (Ethel Barrymore) resorts to seeking out the services of mystic healer Grigori Rasputin (Lionel Barrymore). Despite his unconventional methods, Rasputin appears to be curing the sickly child. However, Rasputin has a sinister side, and he begins back-door maneuvering in a bid for power. Suspicious of Rasputin, Prince Paul Chegodieff (John Barrymore) attempts to thwart the scheming mystic before he destroys the Russian empire.",50,52,"Rasputin and the Empress"
