"Director","Producer","Screenwriter","Distributor","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Mathieu Demy","Mathieu Demy, Angeline Massoni","Mathieu Demy","MPI","Drama","French (Canada)","Jun 15, 2012, Limited","Apr 29, 2013","1h 45m","A real estate agent (Mathieu Demy) from Paris arrives in Los Angeles to settle his late mother's estate, but a found photograph sends him on an impromptu journey to Mexico to find a woman named Lola (Salma Hayek).",50,27,"Americano"
