"Director","Screenwriter","Production Co","Genre","Original Language","Runtime","Synopsis","Critics","Audiences","Title"
"T.J. Gnanavel","T.J. Gnanavel","2D Entertainment","Drama","Tamil","2h 44m","A pregnant woman from a primitive tribal community, searches desperately for her husband, who is missing from police custody. A High Court advocate rises in support to find her husband and seek justice for them.",100,98,"Jai Bhim"
