"Director","Producer","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"W. S. Van Dyke II","Bernard H. Hyman","Metro-Goldwyn-Mayer","Romance, Comedy","English","Oct 4, 1935, Limited","Nov 20, 2016","1h 32m","Bored with New York City's upper crust, socialite Kay Bentley (Joan Crawford) goes on holiday to Greece with her father. There, she meets adventurous Irish archaeologist Terry O'Neill (Brian Aherne), and is instantly smitten with him. But she finds out he doesn't much care for aristocratic types, so she poses as a working girl and easily wins his heart. However, a wrench is thrown in Kay's ruse when she learns her dad is in debt, and she could save the family by marrying a millionaire suitor.",40,50,"I Live My Life"
