"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Sam Weisman","David Hoberman, Jordan Kerner, Jon Avnet","Audrey Wells, Dana Olsen","Walt Disney Pictures, Mandeville Films","PG","Kids & Family, Romance, Comedy","English","May 27, 2016","$105.3M","1h 31m","Surround","George (Brendan Fraser) has raised himself since since he was a baby and a plane crash stranded him in an African jungle. Now an adult, George has his first human contact in years when he rescues explorer Ursula Stanhope (Leslie Mann) from a lion. George and Ursula connect, and she leaves her fiancé, Lyle (Thomas Haden Church), and takes George back to San Francisco. But when George learns that his gorilla buddy has been captured, he and Ursula return on a rescue mission.",55,42,"George of the Jungle"
