"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Synopsis","Critics","Audiences","Title"
"Craig Zisk","Matthew E. Chausse, Naomi Despres, Ben LeClair, Robert Salerno","Dan Chariton, Stacy Chariton","Cinedigm","Procinvest Sas, Artina Films, Mirabelle Pictures Productions, Mirabelle Pictures","R (Sexual Content|Language)","Comedy, Drama","English","May 17, 2013, Limited","Aug 30, 2016","$60.2K","1h 31m","The life of a popular teacher (Julianne Moore) turns topsy-turvy when a former star pupil returns home after a failed career as a playwright. Unwilling to see the young man give up his dream, she decides to produce his play at her high school.",43,31,"The English Teacher"
