"Director","Producer","Production Co","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Leslie Norman","Michael Balcon","Ealing Studios","War","English","Oct 19, 2016","2h 15m","A group of soldiers lead by Corporal ""Tubby"" Bins (John Mills), stranded in France, must make their way to the shores of Dunkirk in hopes of a rescue. Back in Britain, Charles Foreman (Bernard Lee), a newspaper reporter, desperately tries to raise awareness among the public of the horrible reality of the war. When the British navy calls for all civilian ships to aid in a rescue, Foreman takes out his own small boat and attempts to bring Tubby and his men home safely.",60,72,"Dunkirk"
