"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Kareem Mortimer","Nicole Sylvester, Trevite Willis","Kareem Mortimer","Artist Rights Distribution","Kargo Production","Drama","English","May 30, 2019, Limited","Feb 9, 2018","1h 52m","Scope (2.35:1)","When a desperate fisherman turns to human smuggling, he is faced with having to abandon refugees at sea who are a long way from their destination.",60,NA,"Cargo"
