"Director","Producer","Screenwriter","Distributor","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Tripp Rhame","Beth Haden Marshall","Ben Jacoby","Gravitas Ventures","Horror, Mystery & Thriller","English","Mar 25, 2016, Limited","Aug 25, 2016","1h 22m","Terror awaits a man (Michael Steger), his pregnant wife (Chelsey Crisp) and their four friends as they search for ghosts inside a burned prison.",43,32,"Bleed"
