"Director","Screenwriter","Production Co","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Mo Ali","Paul Van Carter","Gunslinger","Action","English","May 22, 2017","1h 30m","A gang sets out to avenge a member's murder in a decaying future London.",9,32,"Shank"
