"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"John Sayles","Sarah Green, Maggie Renzi","John Sayles","Samuel Goldwyn Company","R","Drama","English","Jan 1, 2012","$1.3M","2h 9m","Surround","This gritty inner-city film by John Sayles follows various people living in a troubled New Jersey setting, most notably Nick Rinaldi (Vincent Spano), a disillusioned contractor who has been helped along his whole life by his wealthy father (Tony Lo Bianco). Other characters in this ensemble drama about urban conflict and corruption include Asteroid , an unstable homeless person, and Wynn (Joe Morton), an idealistic young politician.",95,82,"City of Hope"
