"Director","Rating","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Peter Gimbel, James Lipscomb","G","Documentary","English","Dec 29, 2016","1h 40m","Several years before Steven Spielberg made a generation of moviegoers afraid to venture into the water, filmmakers Peter Gimbel and James Lipscomb made this oceangoing documentary about their quest to photograph the elusive Great White Shark. Accompanied by Australian shark experts Ron and Valerie Taylor -- and, oddly, folksinger Tom Chapin, who performs several songs onboard the ship -- the crew travels the Indian Ocean between South Africa, Sri Lanka and Australia in search of their prey.",100,80,"Blue Water, White Death"
