"Director","Producer","Screenwriter","Production Co","Genre","Original Language","Runtime","Synopsis","Critics","Audiences","Title"
"László Csuja, Anna Nemes","András Muhi, Gábor Ferenczy","László Csuja, Anna Nemes","FocusFox Studio, Origo Film Group, Komplizen Film","Drama","Hungarian","1h 32m","Edina, a female bodybuilder is ready to sacrifice everything for the dream she shares with her life partner and trainer Adam: to win the world championship. The odd love she finds on her way makes her see the difference between her dreams and her true self.",78,NA,"Gentle"
