"Director","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Robert Aldrich","Warner Bros. Pictures","Warner Brothers/Seven Arts","PG","Western, Comedy","English","Jul 13, 1979, Original","Apr 1, 2012","2h 2m","Rabbi Avram Belinsky (Gene Wilder) lands in Philadelphia intending to travel to San Francisco, where he plans on starting a synagogue. Quickly relieved of his belongings by a group of con artists, Avram optimistically sets out alone on foot toward the Wild West. He gets into one scrape after another until he is rescued, in a way, by a compassionate horseman named Tommy Lillard (Harrison Ford). Unfortunately, Tommy may not be quite as heroic as he seems, and it is still a long way to California.",54,67,"The Frisco Kid"
