"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (DVD)","Box Office (Gross USA)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Jean-Paul Rappeneau","Laurent Pétin, Michèle Pétin","Gilles Marchand, Jean-Paul Rappeneau, Julien Rappeneau, Jérôme Tonnerre","Sony Pictures Classics","France 3 Cinéma, France 2 Cinema, ARP","PG-13 (Some Mild Violence)","Comedy, Drama, Mystery & Thriller","French (France)","Feb 21, 2004, Wide","Nov 15, 2005","$2.4M","1h 54m","Surround, Dolby SRD, DTS","Scope (2.35:1)","World War II has just begun, and it's clear that Paris will fall to the Germans. Actress Viviane (Isabelle Adjani) is celebrating her newest film and trying to avoid Jean-Étienne Beaufort (Gérard Depardieu), an admiring French government official. Her night takes a turn for the worse when her date has a heart attack, forcing her to ask an old boyfriend, Frédéric (Grégori Derangère), for help. Viviane later flees to Bordeaux, France, where she takes a new interest in Beaufort.",77,75,"Bon Voyage"
