"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"F. Gary Gray","Dale Pollock, Oren Koules, Kate Lanier","Kate Lanier, Takashi Bufford","New Line Cinema","R","Action, Mystery & Thriller, Crime, Drama","English","Apr 1, 2015","$36.1M","2h 0m","Surround","After being fired from her job as a bank teller, Frankie (Vivica A. Fox) begins working at a janitorial service with her friends Tisean (Kimberly Elise), a single mother; Cleo (Queen Latifah), a boisterous lesbian; and Stony (Jada Pinkett), who is dealing with the recent death of her brother. The women are struggling with their finances, so they decide to start robbing banks. At first the group is successful, but they soon attract the attention of an obsessive detective (John C. McGinley).",70,89,"Set It Off"
