"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Synopsis","Critics","Audiences","Title"
"Michael Showalter","Daniela Taplin Lundberg, Riva Marker, Daniel Crown, Jordana Mollick, Kevin Mann, Michael Showalter, Laura Terruso","Michael Showalter, Laura Terruso","Roadside Attractions","Red Crown Productions, Haven Entertainment","R (Language)","Comedy, Drama","English","Mar 25, 2016, Wide","Dec 31, 2016","$14.4M","1h 30m","With help from her best friend's (Tyne Daly) granddaughter (Isabella Acres), a smitten woman (Sally Field) concocts schemes to get the attention of a younger co-worker (Max Greenfield) in her office.",85,76,"Hello, My Name Is Doris"
