"Director","Producer","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (DVD)","Runtime","Synopsis","Critics","Audiences","Title"
"Takashi Miike","Susumu Nakajima, Reiko Arakawa, Seiichiro Kobayashi","Sony Pictures Entertainment","Columbia, TriStar Pictures","R","Comedy, Drama","Japanese","Nov 26, 2002, Original","Jun 15, 2006","1h 24m","A stranger (Kazushi Watanabe) befriends a family comprising a sexually deviant father (Kenichi Endo), an abused mother (Shungiku Uchida), a bullied son and a daughter who prostitutes herself.",64,72,"Visitor Q"
