"Director","Producer","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Garry Marshall","Steve Tisch","Paramount Pictures","Rysher Entertainment","PG","Comedy","English","Nov 1, 1996, Wide","May 1, 2012","$7.1M","1h 52m","Surround","In order to avoid a jail sentence, con man Tom Turner (Greg Kinnear) promises a judge he'll get an honest job for a year. But when he starts working in the U.S. Post Office's dead letter office, he's moved by some letters addressed directly to God. After he starts a Good Samaritan con by replying to the letters, his co-workers (Laurie Metcalf, Tim Conway, Héctor Elizondo) are inspired to do the same. But their good work is frowned upon by the postmaster general -- and the cops.",12,28,"Dear God"
