"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Synopsis","Critics","Audiences","Title"
"Don Bluth, Gary Goldman","Don Bluth, Gary Goldman","Rachel Koretsky, Steven Whitestone","Metro-Goldwyn-Mayer","Metro Goldwyn Mayer","G","Kids & Family, Fantasy, Animation","English","Apr 11, 1995, Original","Mar 13, 2017","$2.9M","1h 14m","In this animated tale set in the South Pole, bashful, awkward penguin Hubie (Martin Short) pines for the beautiful Marina (Annie Golden), but the bullying Drake (Tim Curry) also has an eye on her. When Hubie finds an impressive pebble to present to Marina, Drake causes Hubie to get caught in a fishing net and sent off far from his native beach. With the help of his energetic new friend, Rocko (James Belushi), Hubie sets off on a treacherous trip back home to win the heart of his beloved.",31,45,"The Pebble and the Penguin"
