"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Runtime","Synopsis","Critics","Audiences","Title"
"Josh Margolin","Zoë Worth, Chris Kaye, Nicholas Weinstock, Benjamin Simpson, Karl Spoerri, Viviana Vezzani","Josh Margolin","Magnolia Pictures","Zurich Avenue, Invention Studios, Bandwagon","PG-13 (Strong Language)","Comedy, Action","English","Jun 21, 2024, Limited","1h 37m","Inspired by a real-life experience of director Josh Margolin's own grandmother, THELMA puts a clever spin on movies like MISSION: IMPOSSIBLE, shining the spotlight on an elderly grandmother as an unlikely action hero. With infectious humor, Margolin employs the familiar tropes of the action genre in hilarious, age-appropriate ways to tackle aging with agency. In the first leading film role of her 70-year career, Squibb portrays the strong-willed Thelma with grit and determination, demonstrating that she is more than capable of taking care of business -- despite what her daughter Gail (Parker Posey), son-in-law Alan (Clark Gregg), or grandson Danny might believe.",99,NA,"Thelma"
