"Director","Screenwriter","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Josef von Sternberg","Jules Furthman","Paramount Pictures","Drama","English","Feb 2, 1932, Original","Oct 8, 2020","1h 20m","In Peking, China, during a civil war, British Capt. Donald Harvey (Clive Brook) meets his old flame Magdalen (Marlene Dietrich) and learns with dismay that she has become a prostitute known as Shanghai Lily. Both are traveling to Shanghai via train, and while they grow reacquainted, they remain unaware that they are traveling with spy and rebel army leader Henry Chang (Warner Oland). On Chang's orders, his forces attack the train, terrorize the passengers and hold Donald hostage.",96,79,"Shanghai Express"
