"Director","Producer","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Synopsis","Critics","Audiences","Title"
"Blake Edwards","Tony Adams","Columbia Pictures","Ubilam Productions, Blake Edwards, Paradise Cove Productions, Delphi V Productions","PG-13","Comedy, Drama","English","Oct 10, 1986, Original","Sep 27, 2018","$3.6M","1h 41m","A well-to-do architect, Harvey Fairchild (Jack Lemmon) should be happy, but he's depressed and dreading his impending 60th birthday party. Meanwhile, his supportive wife, Gillian (Julie Andrews), endures a crisis of her own as she waits to hear back on tests for throat cancer, a condition that would threaten both her health and her singing career. As Harvey's birthday weekend progresses, the couple contends with these and other issues, and their problems threaten to eclipse the celebration.",53,52,"That's Life!"
