"Director","Producer","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Sam Weisman","Gary David Goldberg, Brad Hall, Sam Weisman","Twentieth Century Fox","PG-13","Comedy","English","Mar 17, 1995, Limited","Apr 1, 2019","$11.4M","1h 46m","Surround","With varying degrees of success, recently divorced friends Dave (Matthew Modine), Vic (Randy Quaid) and Donny (Paul Reiser) are trying to move on with their lives. Vic feels villified by his ex-wife's parents, while Donny has a shaky bond with his teen daughter, Emma (Eliza Dushku). Dave, meanwhile, has an enviable problem -- he has more dates than he can handle. As they confront their post-marital challenges, the men take solace in one another's plights.",23,49,"Bye Bye, Love"
