"Director","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Phil Karlson","Allied Artists","War","English","Aug 1, 1960, Limited","May 23, 2016","2h 12m","Guy Gabaldon (Jeffrey Hunter) is an orphaned Latino youth raised in Los Angeles by an adoptive Japanese-American family. With the dawn of conflict in the Pacific, Gabaldon enlists in the military as a translator. Fighting in the Battle of Saipan, he's horrified at the carnage. So, disobeying orders, he goes behind enemy lines and talks the Japanese into willful surrender, saving thousands of lives on both sides. The film is based on the true story of the decorated World War II veteran.",83,44,"Hell to Eternity"
