"Director","Producer","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Charles Walters","Arthur Freed","Metro-Goldwyn-Mayer","Metro-Goldwyn-Mayer","Musical","English","May 4, 1949, Original","Nov 21, 2016","1h 49m","Josh (Fred Astaire) and Dinah Barkley (Ginger Rogers) are a famous musical theater duo, but an argument on the opening night of their newest Broadway show reveals previously unspoken resentments. Dinah feels overshadowed by Josh, so when flirtatious playwright Jacques Pierre Barredout (Jacques François) suggests she play the lead in his new drama about Sarah Bernhardt, she separates from Josh and endeavors to become a serious actress. Can producer Ezra Miller (Oscar Levant) reunite the duo?",55,70,"The Barkleys of Broadway"
