"Director","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Éric Rohmer","Columbia Pictures","Les Films du Losange","R","Drama, Romance","French (France)","Sep 29, 1972, Original","Mar 27, 2017","1h 33m","Eric Rohmer's acclaimed meditation on marital fidelity follows Frederic (Bernard Verley), a successful Parisian lawyer who is happily married to Helene (Francoise Verley), a schoolteacher. Though Frederic daydreams about affairs with other women, he doesn't come close to acting on such thoughts until he runs into Chloe (Zouzou), a beautiful old acquaintance. Tempted by the vibrant Chloe, Frederic is torn between impulsive lust and his love for his wife.",86,89,"Chloe in the Afternoon"
