"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Peter Farrelly","Jim Burke, Charles B. Wessler, Peter Farrelly, Brian Hayes Currie, Nick Vallelonga","Nick Vallelonga, Brian Hayes Currie, Peter Farrelly","Universal Pictures","Charles B. Wessler Entertainment, Innisfree Pictures","PG-13 (Racial Epithets|Language|Thematic Content|Smoking|Some Violence|Suggestive Material)","Comedy, Drama","English","Nov 21, 2018, Wide","Feb 19, 2019","$85.1M","2h 10m","Dolby Digital","Dr. Don Shirley is a world-class African-American pianist who's about to embark on a concert tour in the Deep South in 1962. In need of a driver and protection, Shirley recruits Tony Lip, a tough-talking bouncer from an Italian-American neighborhood in the Bronx. Despite their differences, the two men soon develop an unexpected bond while confronting racism and danger in an era of segregation.",77,91,"Green Book"
