"Director","Producer","Screenwriter","Production Co","Genre","Original Language","Runtime","Synopsis","Critics","Audiences","Title"
"Alina Grigore","Gabi Suciu, Robi Urs","Alina Grigore, Alina Grigore","Inlight, Atelier de Film UNATC, Forest Films, Avanpost, Smart Sound Studios","Drama","Romanian","1h 25m","The film follows the psychological journey of a young woman to her dehumanizing process. Irina struggles to achieve higher education and escape the violence of her dysfunctional family. An ambiguous sexual experience with an artist will spur her intention to fight the violence in her family.",67,NA,"Blue Moon"
