"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"William Girdler","David Sheldon","William Girdler, David Sheldon","American International Pictures","American International Pictures (AIP), Mid-America Pictures","PG","Action","English","Mar 26, 1975, Original","Nov 30, 2016","1h 30m","Mono","35mm","When the loan business of her father, Andy (Rudy Challenger), is trashed by thugs looking to force a sale, Chicago private investigator Sheba Shayne (Pam Grier) travels back to her hometown of Louisville, Ky., to even the score. Together with old flame Brick Williams (Austin Stoker), she attacks the henchmen of local loan shark Pilot (D'Urville Martin), but a retaliation leaves Andy dead. Blind with rage, Sheba vows to take out Pilot's boss, mob kingpin Shark (Dick Merrifield).",29,30,"Sheba, Baby"
