"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Chase Palmer","P. Jennifer Dana, Tony Ganz, Ross Jacobson, Ryan Stowell, Kevin J. Walsh","Chase Palmer","Screen Media","Wolf Films, 3311 Productions, Scott Free Productions, Anton","R (Sexual References|Language Throughout|Drug Use|Some Violence)","Action, Mystery & Thriller, Drama","English","Aug 6, 2021, Limited","Aug 13, 2021","$3.0K","1h 33m","Flat (1.85:1)","Naked Singularity tells the story of Casi (John Boyega), a promising young NYC public defender whose idealism is beginning to crack under the daily injustices of the very justice system he's trying to make right. Doubting all he has worked for and seeing signs of the universe collapsing all around him, he is pulled into a dangerous high-stakes drug heist by an unpredictable former client (Olivia Cooke) in an effort to beat the broken system at its own game.",28,29,"Naked Singularity"
