"Director","Producer","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Michael Chapman","Stephen Deutsch","Twentieth Century Fox","R","Drama","English","Sep 23, 1983, Limited","Oct 23, 2016","1h 31m","Stefan Djordjevic (Tom Cruise), the star player of his high school football team, is desperately hoping that his football talents will earn him a scholarship -- his only chance to get out of his dying hometown of Ampipe, Pennsylvania. When a heated argument with his coach (Craig T. Nelson) gets him kicked off the team and blacklisted from college recruiters, Stefan must fight for a chance to live out his dream and escape the dead-end future he faces.",61,39,"All the Right Moves"
