"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Nanni Moretti","Nanni Moretti, Domenico Procacci","Nanni Moretti, Francesco Piccolo, Valia Santella","Music Box Films","Le Pacte, Fandango, RAI Cinema, Sacher Film, arte France Cinéma","R (Language)","Comedy, Drama","Italian","Aug 26, 2016, Limited","Nov 16, 2016","$301.7K","1h 47m","Scope (2.35:1)","An Italian filmmaker (Margherita Buy) tries to cope with her mother's terminal illness (Giulia Lazzarini) while working on a new movie with a bombastic American actor (John Turturro).",84,60,"My Mother"
