"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (DVD)","Runtime","Synopsis","Critics","Audiences","Title"
"Roy Del Ruth","Lucien Hubbard","David Boehm, Robert Presnell Sr.","Warner Bros., The Vitaphone Corporation","First National Pictures","Comedy, Drama","English","Jan 20, 1933, Original","May 21, 2013","1h 15m","Manipulative Kurt Anderson (Warren William), the manager at a department store, treats his employees ruthlessly. He hires Madeline Walters (Loretta Young) as a model only after sleeping with her, and drives assistant Martin West (Wallace Ford) crazy with his constant demands. When Madeline and Martin fall in love, they secretly marry, hoping to keep it from the boss. However, Anderson's temperament keeps causing stress for the newlyweds, causing early marital strife.",100,79,"Employees' Entrance"
