"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Rob Zombie","Rob Zombie, Malek Akkad, Andy Gould","Rob Zombie","Metro-Goldwyn-Mayer","Trancas International Films Inc., Nightfall Productions, Dimension Films","R (Language|Graphic Nudity|Sexual Content|Strong Brutal Bloody Violence|Terror Throughout)","Holiday, Horror, Mystery & Thriller","English","Aug 31, 2007, Wide","May 17, 2017","$58.3M","1h 50m","Dolby SRD, DTS, SDDS","Scope (2.35:1)","Nearly two decades after being committed to a mental institution for killing his stepfather and older sister, Michael Myers breaks out, intent on returning to the town of Haddonfield, Ill. He arrives in his hometown on Halloween with the indomitable purpose of hunting down his younger sister, Laurie. The only thing standing between Michael and a Halloween night of bloody carnage is psychologist Dr. Samuel Loomis.",28,59,"Halloween"
