"Director","Producer","Screenwriter","Rating","Genre","Original Language","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"David Byrne","Karen Murphy, Gary Kurfirst","David Byrne, Beth Henley, Stephen Tobolowsky","PG","Comedy","English","Jan 1, 2008","$1.6M","1h 29m","Surround","Talking Heads singer David Byrne plays host to this bizarre patchwork of tabloid-inspired tales, set in the fictional town of Virgil, Texas. Cruising the streets in his cherry-red drop-top, Byrne introduces viewers to the local eccentrics gearing up for the town's 150th anniversary. They include a community leader (Spalding Gray) with a thing for veggies, a woman (Swoosie Kurtz) so lazy she won't leave her bed, a lovelorn country singer (John Goodman) and more!",79,83,"True Stories"
