"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"John Dahl","Joel Stillerman, Ted Demme","David Levien, Brian Koppelman","Miramax Films","Miramax Films, Spanky Pictures","R","Drama","English","Sep 8, 1998, Original","Apr 21, 2016","$22.9M","2h 0m","SDDS, Dolby Digital, Surround","Scope (2.35:1)","Mike McDermott (Matt Damon) loses his money in a poker game against Russian gangster Teddy ""KGB"" (John Malkovich). Under pressure from his girlfriend, Jo (Gretchen Mol), he promises to quit gambling. This lasts until his friend, Lester ""Worm"" Murphy (Edward Norton), gets out of prison and needs to pay off an old debt. The pair come close to earning the money back but are caught cheating. Then Mike finds out the debt is owed to Teddy and makes one last-ditch effort to beat the Russian.",64,87,"Rounders"
