"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Benjamin Ross","Sam Taylor","Jeff Rawle, Benjamin Ross","Polygram","Pandora Cinema","R","Comedy, Drama","English","Feb 23, 1996, Wide","$532.0K","1h 46m","Surround","Graham Young (Hugh O'Conor) is a teenage misfit living in suburban London in the 1960s. He hates his stepmother (Ruth Sheen) but loves chemistry, and the two impulses unite in a wicked plot to slowly poison her. After she dies, he's found guilty and sent to a psychiatric hospital, where an idealistic doctor (Antony Sher) thinks he can be cured. Upon release, Graham finds a job, but struggles to fight back his old urges for murder. The film is based on the true story of the ""Teacup Murderer.""",87,84,"The Young Poisoner's Handbook"
