"Director","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Peter Cousens","Timothy A. Chey, Peter Cousens, Douglas Nyback","ARC Entertainment","Production One","R (Some Violence)","History, Drama","English","Jun 5, 2015, Limited","Jun 29, 2016","1h 33m","In 1856, a runaway slave (Cuba Gooding Jr.) and his family find help from the underground railroad, while in 1748, the man's grandfather is captive aboard the ship of Capt. John Newton (Bernhard Forcher).",0,51,"Freedom"
