"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Paul W.S. Anderson","Jeremy Bolt, Paul W.S. Anderson, Robert Kulzer, Don Carmody, Samuel Hadida","Paul W.S. Anderson","Sony Pictures Entertainment","Davis Films, Impact Pictures, Constantin Film","R (Sequences of Strong Violence)","Horror, Action, Sci-Fi","English","Sep 14, 2012, Wide","Aug 1, 2014","$42.3M","1h 36m","SDDS, Datasat, Dolby Digital","As Umbrella Corp.'s deadly T-virus continues to turn the world's population into legions of flesh-eating zombies, Alice (Milla Jovovich), the human race's last hope, awakes deep within Umbrella's secret operations facility. The further she delves into the complex, the more of her mysterious past is unveiled. Her global hunt for those responsible for the outbreak leads to a mind-blowing revelation; Aided by friends old and new, Alice fights to escape from a world on the edge of oblivion.",28,51,"Resident Evil: Retribution"
