"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Anthony Page","Terence F. Deane, Michael Hausman, Edgar J. Scherick","Gavin Lambert, Lewis John Carlino, Joanne Greenberg","New World Pictures","Fadsin Cinema Associates","R","Drama","English","Jul 14, 1977, Original","Nov 30, 2018","1h 36m","Pretty and privileged Deborah (Kathleen Quinlan) is, at the age of 16, a borderline schizophrenic who spends most of her waking hours in a bizarre fantasy realm. After a failed suicide attempt, she lands in a mental institution, where the hostile environment threatens to destabilize her condition even further. It's only through the focused attention of the sympathetic Dr. Fried (Bibi Andersson) that Deborah is gradually able to distinguish between dreams and reality again.",40,54,"I Never Promised You a Rose Garden"
