"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Jason Orley","Isaac Aptaker, Elizabeth Berger, John Rickard, Peter Safran","Isaac Aptaker, Elizabeth Berger","The Walk-Up Company, Amazon Studios, The Safran Company, Big Indie Pictures","R","Romance, Comedy","English","Feb 11, 2022","1h 51m","Peter (Charlie Day) and Emma (Jenny Slate) are total strangers, but when they meet, one thing instantly bonds them: they were both unexpectedly dumped by their respective partners, Anne (Gina Rodriguez) and Noah (Scott Eastwood), on the same weekend. As the saying goes, ""misery loves company,"" but their commiseration turns into a mission when they see on social media that their exes have happily moved on to new romances, Anne with Logan (Manny Jacinto) and Noah with Ginny (Clark Backo). Terrified that, in their 30s, they have lost their shot at happily ever after and horrified at the prospect of having to start over, Peter and Emma hatch a desperate plot to win the loves of their lives back. Each will do whatever it takes to put an end to their exes' new relationships and send them running back to their arms.",87,71,"I Want You Back"
