"Director","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Brian Hanson","Richard Handley, Richard Handley","Black String Film","R","Horror, Mystery & Thriller","English","Sep 24, 2019","1h 32m","After a one-night stand with a mysterious and beautiful woman, a man falls ill and starts to believe that he's the victim of a sinister supernatural plot.",86,45,"The Black String"
