"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Jean-Pierre Dardenne, Luc Dardenne","Jean-Pierre Dardenne, Luc Dardenne, Denis Freyd","Jean-Pierre Dardenne, Luc Dardenne","IFC Films","Voo & be TV, Archipel 35, Les Films du Fleuve, France 2 Cinéma, RTBF, Savage Film","Drama","French (France)","Sep 8, 2017, Limited","Sep 8, 2017","$88.6K","1h 53m","Flat (1.85:1)","Jenny, a talented doctor, refuses to open the door of her practice to a mysterious late-night caller. The next morning, she learns that the caller was a girl who has been found dead, and the police have no way of identifying her. Shocked and guilt-stricken by the news, Jenny resolves to discover the name of the girl so she will not be buried anonymously and to ensure she doesn't disappear as if she had never lived.",73,49,"The Unknown Girl"
