"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (DVD)","Runtime","Synopsis","Critics","Audiences","Title"
"Frank Perry","David Niven Jr., Frank Yablans","Abraham Polonsky, Wendell Mayes","Frank Yablans Presentations","R","Drama","English","Jan 31, 2012","2h 2m","Ambitious priest John Flaherty (Christopher Reeve) is thrilled to have received a post at the Vatican, but arrives to find the church in financial disarray. Undaunted, he partners with the local Mafia to sell cigarettes on the black market. The plan works well enough that his superiors turn a blind eye, and Flaherty is emboldened to take even greater risks. Attracted to a postulant nun named Clara (Geneviève Bujold), he disguises himself as an army officer in order to seduce her.",0,17,"Monsignor"
