"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Gauri Shinde","Gauri Khan, Karan Johar, Gauri Shinde","Gauri Shinde","Reliance Entertainment","Red Chillies Entertainment, Hope Productions, Dharma Productions","Drama","Hindi","Nov 23, 2016, Limited","Mar 18, 2017","$2.1M","2h 30m","Dolby Digital","Scope (2.35:1)","Kaira, a young girl, faces problems in her relationships. She meets Dr Jehangir, who helps her resolve her issues with her parents and get a new perspective on life, which leads to her following her passion and an improvement in her love life.",73,73,"Dear Zindagi"
