"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Michael Curtiz","Samuel Bischoff","Rowland Brown, John Wexley, Warren Duff","CBS/Fox, Warner Bros., MGM/UA Home Entertainment Inc.","First National Pictures","Crime, Drama","English","Nov 26, 1938, Wide","Jun 5, 2018","1h 37m","Mono, Vitaphone","Rocky Sullivan (James Cagney) and Jerry Connolly (Pat O'Brien) were brought up in one of New York's toughest neighborhoods, Hell's Kitchen. While his buddy Rocky gets caught up in racketeering in reform school, Jerry decides to become a priest. Years later, Rocky is released from prison and returns to Hell's Kitchen, where Jerry works with at-risk children. Rocky wants a temporary safe haven with his old friend before resuming his life of crime, but Jerry hesitates, testing their relationship.",100,92,"Angels With Dirty Faces"
