"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Dave Wilson","Toby Jaffe, Vin Diesel, Jason Kothari","Yvel Guichet, Eric Heisserer","Columbia Pictures, Sony Pictures Entertainment","Sony Pictures Entertainment, Mimran Schur Pictures, Cross Creek Pictures","PG-13 (Language|Intense Sequences of Violence|Some Suggestive Material)","Action, Adventure, Fantasy","English","Mar 13, 2020, Wide","Mar 24, 2020","$10.1M","1h 49m","Dolby Digital","Scope (2.35:1)","Recently killed in action, soldier Ray Garrison gets a new lease on life when the RST Corp. brings him back from the dead. With an army of nanotechnology in his veins, he's an unstoppable force -- stronger than ever with the power to heal instantly. But when the company decides to manipulate his mind and memories, Garrison must embark on a desperate mission to find out what's real and what's not.",31,78,"Bloodshot"
