"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (DVD)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Richard Marquand","David Foster","Jimmy Sangster, Patrick Tilley, Paul Wheeler","Universal Pictures","Pethurst Ltd, Turman-Foster Company","R","Horror","English (United Kingdom)","Jan 1, 1979, Wide","Sep 15, 2009","1h 40m","Dolby Stereo","Flat (1.85:1)","Two U.S. architects (Katharine Ross, Sam Elliott) become trapped in an English mansion with a dying satanist (John Standing).",19,23,"The Legacy"
