"Director","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Arthur Hiller","Warner Bros.","PG","Comedy","English","Oct 2, 2013","1h 43m","Mild-mannered dentist Sheldon Kornpett (Alan Arkin) is uncomfortable with his daughter's marriage after meeting her future father-in-law, Vincent Ricardo (Peter Falk). Over dinner, Vince tells Sheldon about several of his intercontinental exploits, and Sheldon is concerned that Vince is not altogether what he seems. His suspicions are confirmed when Vince reveals that he's actually a CIA agent investigating an international counterfeiting plot, and that he will need Sheldon's help.",90,83,"The In-Laws"
