"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Rerelease Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Hayao Miyazaki","Toshio Suzuki","Hayao Miyazaki","Walt Disney Pictures","Walt Disney Pictures, Studio Ghibli","PG","Fantasy, Anime","Japanese","Jun 10, 2005, Wide","Sep 23, 2024","Dec 15, 2019","$4.7M","1h 59m","SDDS","Flat (1.85:1)","Sophie (Emily Mortimer) has an uneventful life at her late father's hat shop, but all that changes when she befriends wizard Howl (Christian Bale), who lives in a magical flying castle. However, the evil Witch of Waste (Lauren Bacall) takes issue with their budding relationship and casts a spell on young Sophie, which ages her prematurely. Now Howl must use all his magical talents to battle the jealous hag and return Sophie to her former youth and beauty.",87,93,"Howl's Moving Castle"
