"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Mike Figgis","Mike Figgis, Annie Stewart","Mike Figgis","Sony Pictures Classics","Red Mullet Productions","R","Drama","English","May 28, 1999, Wide","$299.8K","1h 46m","Surround, Dolby","A series of loosely connected vignettes and flashbacks explores the life of a filmmaker named Nic (Julian Sands). In one, a pair of identical twins (Saffron Burrows) who were separated at birth discover each another at an airport, purely by chance. In another, 16-year-old Nic (Jonathan Rhys-Meyers) discovers his girlfriend is having sex with someone else. Meanwhile, a creative retelling of the story of Adam (Femi Ogumbanjo) and Eve (Hanne Klintoe) frames the separate narratives.",47,60,"The Loss of Sexual Innocence"
